"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201706","6호선","화랑대(서울여대입구)","10","2","6542","1079","23010","4141","71194","8957","67129","17916","32827","12401","21496","9535","19138","9116","19247","9976","18493","10570","15710","11621","16956","12436","20914","17121","21434","19461","18687","34814","10985","37127","8280","23888","6583","20450","5330","23820","2434","16609","269","5994","0","59","0","0","0","0","20170703"
"201706","7호선","공릉(서울과학기술대)","26","0","7006","1685","16001","6350","43889","15690","47335","32098","25544","19369","18776","15060","18378","13194","19793","15665","19949","17645","17564","15949","20343","18192","25708","21173","24994","25960","27068","37381","17458","41400","13829","26470","12862","23130","11566","22381","7026","16228","1288","6332","0","0","0","0","0","0","20170703"
"201706","경부선","서울역","5","0","50","150","95","1527","6264","1913","14732","2425","10933","1480","12145","1018","12626","850","8969","1179","10968","982","4240","1008","12671","1319","13352","1633","10910","2093","13430","3078","12554","2132","8620","1118","12663","1168","8429","928","3656","221","1291","31","2","1","0","0","0","0","20170703"
"201706","경원선","청량리(서울시립대입구)","1285","11","7801","985","8905","10792","24143","14371","30133","24562","26192","30747","24452","26699","24020","34517","25946","30576","30865","33466","27888","32448","31953","31880","36588","32592","33731","37288","31215","45668","29070","39201","30058","23661","17315","21725","13796","17005","4241","12482","113","5496","0","0","0","0","0","0","20170703"
"201706","경의선","서울역","1","0","675","3","1047","6328","2006","14263","2713","31539","1806","8434","1689","6579","1629","5727","2094","3897","3459","3529","2749","2779","4463","1986","5361","1975","10869","2603","20983","6229","10646","3631","10125","2185","2195","1572","4434","129","2438","1636","1","160","0","0","0","0","0","0","20170703"
"201706","공항철도 1호선","서울역","184","0","5351","1097","5953","11309","10077","13826","13765","22657","13356","18020","15059","16325","18464","15611","21390","14870","20246","15578","17897","15257","25191","16317","27185","15061","27123","15939","30315","19155","23085","17956","17781","11149","20921","10580","14769","11243","6433","4929","154","2832","0","0","0","0","0","0","20170703"
"201706","분당선","서울숲","43","1","2706","296","5997","3907","17275","8334","23686","28014","16039","16318","8430","10054","8490","9525","9550","10163","9890","11463","10173","11972","11164","12419","14493","12183","17729","13249","25266","19786","15959","18090","10659","11083","9189","9642","6166","10473","2280","5666","66","1232","0","0","0","0","0","0","20170703"
"201705","1호선","서울역","934","36","12632","9640","15671","61723","40141","110590","67856","215570","61828","136200","65319","85481","86323","82501","97104","88408","95509","87835","85337","86969","109281","89832","117619","89393","141422","96616","216643","103889","136023","83563","98137","57821","102997","52723","72975","43529","32197","24252","4815","9145","23","544","1","1","0","0","20170603"
"201705","1호선","청량리(서울시립대입구)","1631","39","14120","4315","20307","15940","48791","27844","66122","50225","49828","49634","42976","47915","47196","54280","52138","62544","55157","72997","58193","70417","65149","62900","74551","58657","72087","61003","63462","71348","46021","59398","37383","37758","30231","33708","21975","34180","9672","23639","610","7337","2","37","1","0","0","0","20170603"
"201705","2호선","강변(동서울터미널)","28","0","11597","5369","34259","42878","102382","49695","148834","67255","117790","63860","96890","59449","92219","59377","89133","65730","86378","77726","79520","83809","80238","98069","83302","106206","94247","117768","103694","151619","92728","136176","75023","96258","64794","86405","50244","83447","21265","46277","2641","11870","4","45","0","1","0","0","20170603"
"201705","2호선","서울대입구(관악구청)","4484","23","33094","2988","49849","21113","141557","37341","192118","80063","123245","85624","78100","73643","73594","61224","79098","65440","87095","73244","79486","70795","82803","78088","92702","88661","103545","108853","114897","160598","80684","164072","65260","107981","64938","105145","61004","112025","33696","76244","5578","28105","1","5457","0","0","0","0","20170603"
"201705","3호선","경복궁(정부서울청사)","35","2","3228","1952","6890","15413","16948","53070","25208","133943","24995","90846","20840","69634","27129","62077","34234","57516","43325","57594","53057","51009","64879","45289","76067","38931","81721","38415","116361","43483","59101","31739","44869","16125","45789","14134","35236","13426","12499","8500","1705","2621","3","42","0","1","0","0","20170603"
"201705","4호선","미아(서울사이버대학)","20","2","14292","2246","29428","7789","71859","23246","78448","40937","48192","23509","34525","19855","31070","23154","31928","23128","32191","23667","29732","25289","29908","29339","30450","34588","35317","42005","35337","54052","23658","54868","16451","37042","14899","32730","12788","32231","4822","21685","572","5264","0","0","0","0","0","0","20170603"
"201705","4호선","서울역","223","5","5774","1037","7500","18638","12680","40000","17251","89418","15026","41853","14624","28277","15795","29292","17563","31603","18026","32093","16591","34074","19014","37717","20517","39993","29567","44118","63669","45695","32103","38236","21303","28464","20000","27635","15088","25291","7451","16634","1024","6279","3","623","0","0","0","0","20170603"
"201705","6호선","봉화산(서울의료원)","13","0","5434","1333","15940","4296","49028","7696","46167","11918","24449","8068","17595","7194","15296","7616","15493","9136","14239","11182","11781","11336","11372","13506","12813","15732","13660","20275","13596","29024","8603","32538","6324","21432","5275","18809","4293","20745","2212","14208","294","4703","0","588","0","0","0","0","20170603"
"201705","6호선","화랑대(서울여대입구)","12","0","6528","1045","22087","4701","66744","8791","65131","20595","34591","15443","22877","11417","20358","10236","20565","10081","19365","11000","17341","12696","18670","12924","22418","17650","24213","20192","22926","34456","12665","35999","9360","24172","7403","21195","5366","24609","2724","17480","258","5967","2","40","0","0","0","0","20170603"
"201705","7호선","공릉(서울과학기술대)","12","0","7304","1674","16122","6739","42728","14961","46872","35638","27484","21447","20531","17187","19649","14213","21161","16854","21274","19379","19226","17152","20988","19578","27994","22959","27887","28808","31156","39763","19665","42745","15648","28767","14723","24617","15635","23480","9201","18039","1709","6822","0","0","0","0","0","0","20170603"
"201705","경부선","서울역","4","0","46","154","80","1426","5327","1825","14463","2015","10993","1482","13300","1081","14271","940","10385","1143","11298","1082","4553","1061","13104","1351","13791","1601","13000","1963","13438","2978","13088","1923","9086","1089","15340","1192","10719","1024","4051","264","1171","17","0","0","0","0","0","0","20170603"
"201705","경원선","청량리(서울시립대입구)","1260","8","8327","1100","9439","11550","23393","16862","30634","27375","28094","32484","27600","28499","25191","35732","27909","33330","33110","36132","30453","35859","34257","34943","39858","35035","36777","39737","32314","48461","32133","40511","32093","25592","20158","23062","16207","18389","5433","13077","152","6102","0","0","0","0","0","0","20170603"
"201705","경의선","서울역","0","0","758","8","1077","6175","1886","13907","2819","30465","1850","9124","1792","7432","1812","5968","2309","4113","3652","3849","2786","2648","4665","2236","5439","2084","10640","2840","19434","5986","10341","3329","9736","2234","2533","1619","4581","123","2563","1588","4","176","0","0","0","0","0","0","20170603"
"201705","공항철도 1호선","서울역","213","0","5388","1235","6356","12139","9826","15026","14103","23200","13676","19851","15198","17008","19735","16574","21883","16149","21028","16698","18081","16374","25105","16925","27907","15339","28197","16833","30931","19375","23820","17960","18509","12088","22019","11723","14464","11128","6806","4854","145","2831","0","0","0","0","0","0","20170603"
"201705","분당선","서울숲","34","1","2504","282","6035","4436","16177","7735","22766","27214","15799","18552","9179","11305","9019","11631","10718","11865","12900","15319","13260","14047","14698","13620","16474","12942","19381","13881","25433","18887","15896","17203","10163","10849","8178","9489","5834","10313","2097","5480","60","1240","0","0","0","0","0","0","20170603"
"201704","1호선","서울역","787","27","12315","9306","15963","61034","40271","113648","70486","226324","60100","136834","63211","78585","81430","73850","90631","81280","89426","82905","80022","80209","105073","83004","109770","85112","140828","93371","220543","100326","134560","82273","94003","56334","97921","52674","70277","42875","31486","23395","4528","8039","5","450","0","0","0","0","20170503"
"201704","1호선","청량리(서울시립대입구)","1600","32","13697","4021","20171","14264","50541","26262","68324","49538","49082","48010","41014","45869","45793","53870","50802","60049","54754","70512","56783","68055","64631","61519","73511","58020","70743","60267","62616","70716","45052","59005","35344","36897","28418","34018","20573","35101","8381","23312","520","7196","1","1","2","2","0","0","20170503"
"201704","2호선","강변(동서울터미널)","28","0","10910","4522","33571","36591","107050","46536","153088","64719","115223","60268","91776","55653","87929","56884","84786","63923","84019","75110","77499","79871","76596","91793","78755","104316","90097","115302","98067","150785","85520","136439","69235","96757","62789","88321","49010","82530","18222","44196","2407","10500","8","168","0","2","0","0","20170503"
"201704","2호선","서울대입구(관악구청)","4548","22","31696","2851","50139","19527","147753","38558","201084","84191","125328","86531","78543","72825","72518","59072","77809","63991","87166","70026","77463","68206","80753","75615","88639","86382","99602","105376","113224","163365","77820","167231","64266","109745","63424","106854","60545","113120","32925","75267","5131","26080","5","4798","0","0","0","0","20170503"
"201704","3호선","경복궁(정부서울청사)","46","2","3156","1810","6619","15026","17565","54238","25782","138955","25382","91164","21463","67147","27286","58420","35289","52346","43868","53257","49384","47581","59522","41357","73494","36439","80154","38772","121477","45526","58854","35345","45653","16936","49761","14338","35897","13254","12574","8468","1525","2453","3","52","0","0","0","0","20170503"
"201704","4호선","미아(서울사이버대학)","20","2","13812","1997","29639","7563","75080","23228","79572","41243","47357","23340","33995","19275","29988","22510","31332","23026","31354","24560","30060","24521","29350","28560","30431","34034","33361","40645","34744","55297","23555","56867","16188","37304","15685","32562","12881","32110","5332","21635","583","5005","0","11","0","1","0","0","20170503"
"201704","4호선","서울역","219","1","5576","890","7399","18533","13282","40690","17842","94453","15727","42731","14481","26736","15891","26551","17111","29874","17859","31103","16434","31211","18968","34680","20373","37335","30560","42677","67341","44749","32717","37667","21956","27727","20114","27756","15467","25360","7139","16123","1021","5606","4","542","1","1","0","0","20170503"
"201704","6호선","봉화산(서울의료원)","16","0","5065","1406","15590","4075","51627","7686","47783","12472","24620","7770","17115","7364","14749","7281","15035","9141","14183","11067","11538","11203","11031","13297","11767","15982","13131","19646","13172","28348","8390","34068","6166","21692","5005","18704","4129","20136","1982","13935","329","4585","1","571","0","0","0","0","20170503"
"201704","6호선","화랑대(서울여대입구)","16","0","6199","1027","21922","5454","69570","9345","67310","21760","34885","16073","22288","11616","20423","10284","20496","10198","19333","10705","17301","12313","17983","12615","22559","17280","23818","19656","21070","34369","12049","36738","8753","24611","6981","21180","5323","24549","2514","17194","207","5379","0","33","0","0","0","0","20170503"
"201704","7호선","공릉(서울과학기술대)","12","0","6739","1619","15571","6245","43443","15717","47315","37192","27112","22707","20836","18211","20021","13749","21460","16835","21858","19522","18666","16422","20444","18777","26703","22409","26960","26976","30129","38171","18833","41913","15545","27583","14850","23441","13329","23387","7791","16657","1361","5809","0","0","0","0","0","0","20170503"
"201704","경부선","서울역","1","1","46","125","86","1233","4468","1677","13884","2037","10089","1352","12153","987","13840","789","9660","1035","10979","977","3467","980","13807","1236","12409","1368","12851","1704","13346","2636","12451","1824","8846","959","15381","1103","10021","781","3630","175","826","27","0","0","0","0","0","0","20170503"
"201704","경원선","청량리(서울시립대입구)","1193","9","7468","826","8723","9920","23491","15261","31189","26755","27169","32624","26545","27468","22846","34593","26311","31857","31688","34181","29434","33857","31869","33201","37468","33855","33783","36907","31156","46212","29527","40624","30030","24801","17489","21610","13411","17336","4421","12441","108","5417","0","0","0","0","0","0","20170503"
"201704","경의선","서울역","0","0","628","7","929","5997","1941","13901","2740","31871","1730","8885","1761","6928","1674","5473","1969","3625","3300","3420","2448","2550","4338","2002","4840","1896","10711","2782","19721","5542","10565","3113","9767","2194","2231","1464","4321","151","2457","1524","1","175","0","0","0","0","0","0","20170503"
"201704","공항철도 1호선","서울역","138","0","5533","1101","6341","11379","10342","14998","14710","23417","13871","19009","15904","16428","19204","15837","21284","15315","20296","16029","17837","15309","25145","16175","26126","14879","28054","16336","30298","18688","23289","17025","17296","11691","20588","11099","13596","10400","6442","4885","156","2699","0","0","0","0","0","0","20170503"
"201704","분당선","서울숲","57","1","2298","287","6120","5324","17165","8541","24160","26054","16201","16042","8696","10951","8302","11206","10662","13068","11188","17381","11651","17145","14281","17102","18176","14752","22269","14439","28693","19445","17629","17273","10469","11258","8538","9607","5804","10327","1965","5491","61","1320","0","0","0","0","0","0","20170503"
"201703","1호선","서울역","850","54","12288","8626","15423","55148","45946","116147","84999","245757","66816","139642","71049","79046","92726","72958","98177","80761","98326","83224","85788","82197","114090","85505","123612","88718","156924","98936","244211","108133","150090","87576","104375","58299","107402","52948","77625","44426","33832","24151","5537","8963","6","582","0","0","0","0","20170403"
"201703","1호선","청량리(서울시립대입구)","1408","45","13654","4041","20060","12654","53603","25178","72663","53174","50687","49685","40947","46483","48078","55657","52842","65670","58743","77717","62449","74654","71711","68281","82513","62279","78784","65637","69100","76701","48470","65342","36340","40914","29619","36262","21348","37396","9295","25494","587","7986","0","0","2","1","0","0","20170403"
"201703","2호선","강변(동서울터미널)","13","0","10982","4115","33559","33209","115197","42513","163937","63327","119528","57587","93588","52814","87369","55921","83466","63993","82743","74521","78491","82057","78359","95326","82964","105385","94851","117542","103102","157565","87248","142593","68510","95718","58211","87784","44197","82220","17436","46718","2691","12300","2","40","0","0","0","0","20170403"
"201703","2호선","서울대입구(관악구청)","4743","8","32619","2838","50044","19238","158876","40293","213140","92672","131120","91910","79022","77910","73465","62290","77987","67103","90497","73257","80696","72793","84927","80596","96902","91850","110274","114138","127110","174701","86661","183639","69629","116982","70653","111605","66466","118091","36811","76974","5881","26738","6","5653","0","0","0","0","20170403"
"201703","3호선","경복궁(정부서울청사)","47","2","2873","1796","6792","15797","18860","58896","27509","152959","26467","87093","21299","63867","27346","56211","33080","52308","42408","54593","49653","49803","62100","44875","81847","44182","87751","45309","131724","50499","70687","36857","53731","18591","52637","15720","40208","14587","13179","8565","1673","2577","3","52","2","2","0","0","20170403"
"201703","4호선","미아(서울사이버대학)","17","1","13597","2070","28766","7154","81185","26088","84551","45717","48571","23824","33458","19091","30797","24166","32395","22938","32821","24459","31150","26020","30427","29776","34579","36904","36139","44463","38335","56900","25033","60790","16257","39352","15535","34056","14577","33805","5155","22360","622","5698","0","0","0","0","0","0","20170403"
"201703","4호선","서울역","227","2","5504","816","6984","14887","13923","40302","18742","99417","15863","44146","14670","27215","16449","26676","17187","29493","18221","30736","17679","32551","21265","36410","22178","38341","31751","44429","72562","46009","35402","38610","22666","28017","22626","27789","16264","24812","7898","15776","1170","5911","3","634","0","0","0","0","20170403"
"201703","6호선","봉화산(서울의료원)","14","0","5110","1426","16066","3949","56078","7836","50659","13377","25505","8168","17556","7377","15463","7453","15431","9055","14549","11147","11903","11184","11275","13735","12301","16471","14251","20553","14206","30070","8705","37920","6166","22896","5121","20251","4312","21646","2050","14728","339","4941","0","648","0","0","0","0","20170403"
"201703","6호선","화랑대(서울여대입구)","7","0","5777","1116","22489","5552","74730","9608","73698","24431","36170","16674","22625","12096","20011","10532","20427","10303","19648","10456","17313","12035","19585","12890","24341","17801","25835","21103","24085","37091","13108","39872","8760","26482","6546","23026","4914","26067","2270","17849","209","5962","1","63","0","0","0","0","20170403"
"201703","7호선","공릉(서울과학기술대)","22","0","6246","1539","16016","6090","46188","16775","49874","41824","28011","23778","20114","18907","20326","14586","21879","17354","21636","20187","19182","16764","21671","19544","31351","23108","29651","29520","35437","41605","20699","44807","16095","29254","15646","24237","14407","24183","8383","17122","1523","6424","0","0","1","1","0","0","20170403"
"201703","경부선","서울역","0","0","3","24","21","235","1006","299","2520","358","2459","254","2710","196","3100","189","2326","207","3290","219","1607","217","4718","329","4447","358","4405","424","4292","631","3066","501","2031","202","3304","235","2576","188","1011","51","316","6","0","0","0","0","0","0","20170403"
"201703","경원선","청량리(서울시립대입구)","1119","6","7109","789","8243","8689","24194","13799","32109","27925","25938","32826","24802","26909","23955","35026","26828","33850","31984","35712","29997","35605","34419","34445","40531","34067","36057","38711","33465","47804","30403","42762","31040","25600","16943","22162","13561","17734","4916","12689","124","5531","0","0","0","0","0","0","20170403"
"201703","경의선","서울역","0","0","641","2","1000","5622","2044","14639","2807","35445","1726","8580","1548","6920","1476","5808","1888","4236","3103","3494","2614","2902","4476","2097","5247","2022","11151","2620","21399","6122","11451","3590","10462","2004","2184","1523","4336","145","2572","1547","1","153","0","0","0","0","0","0","20170403"
"201703","공항철도 1호선","서울역","177","0","3855","1091","3255","10246","7231","13882","11454","21668","10445","16946","12250","14773","15656","14038","17669","13889","17819","14027","14997","13135","22353","14202","24637","13521","26329","14867","30207","17329","23857","15807","16973","9754","19058","9599","14119","9245","5827","4826","132","2899","1","0","0","0","0","0","20170403"
"201703","분당선","서울숲","43","0","2311","325","6136","6178","18334","8050","25809","27247","16968","14950","8805","8480","7915","8045","8623","8890","9664","11318","9212","11223","10600","12239","13708","11687","18314","12770","25523","19047","14535","17718","8189","11739","7515","10351","5033","11108","1696","5911","46","1284","0","0","0","0","0","0","20170403"
"201702","1호선","서울역","676","24","10627","7423","13121","47757","39008","101437","78135","221603","64255","127098","68028","71986","95212","69371","103107","75452","100056","78157","79247","77392","113094","80586","119720","83270","146818","90758","230558","99137","139166","81591","97078","54209","104928","49707","73672","38458","32360","20156","5011","8223","1","451","0","0","0","0","20170308"
"201702","1호선","청량리(서울시립대입구)","1211","51","11594","3233","17089","11592","42464","20921","61384","42187","42293","35908","35686","38312","41468","49784","47688","58388","52166","69413","56200","68586","64404","59857","72863","53919","67356","54282","58700","66617","40746","56664","31604","36085","24888","32985","17312","34151","7630","21749","521","6992","2","2","0","1","0","0","20170308"
"201702","2호선","강변(동서울터미널)","34","1","9816","3689","28371","29543","94482","34872","142718","57411","112040","56453","93753","53081","91312","54684","88272","63427","84799","73772","78511","81056","77353","91792","79280","100574","86218","107466","90593","146591","76291","133487","63738","92942","52224","82739","38676","73295","16008","43771","2539","10737","14","181","1","1","0","0","20170308"
"201702","2호선","서울대입구(관악구청)","4360","11","27628","2443","41966","15106","132141","26909","186046","66826","116695","71517","70887","56973","67252","54952","72015","59196","83662","66727","74989","68153","74877","74899","81423","82317","90267","100066","106824","149226","70386","169028","56109","103775","55736","98383","52684","103509","27820","68208","4494","23960","1","3979","0","0","0","0","20170308"
"201702","3호선","경복궁(정부서울청사)","45","2","2385","1448","5395","12889","14163","39117","22720","116825","22138","62323","18211","46040","22855","46776","27525","44570","36498","49386","41435","43837","47158","38953","54781","37520","64802","40031","110775","45611","59168","33284","53431","16542","50927","13966","32785","12435","12150","7468","1496","2278","1","75","0","1","0","0","20170308"
"201702","4호선","미아(서울사이버대학)","13","2","11096","1572","23331","6086","63041","12415","72950","33832","42068","20138","30171","17021","26702","17967","28231","20554","30296","23295","27644","22747","26610","25647","26287","30131","27500","35633","33642","48715","21134","53084","13803","34146","12710","29897","9843","28620","3906","19557","556","5126","0","0","0","0","0","0","20170308"
"201702","4호선","서울역","216","7","4680","712","6068","13393","10571","34204","14980","86275","13141","39109","12680","24195","14880","25250","15881","27855","16131","28553","14776","30526","18595","33570","19513","35299","27187","40860","63350","42471","31483","36194","19811","25283","19836","24618","13851","21396","6737","13266","970","5343","2","458","0","0","0","0","20170308"
"201702","6호선","봉화산(서울의료원)","1","0","4242","1196","13011","3311","45999","6505","41599","12169","20606","7287","15193","6515","13513","6835","13994","8288","13424","10082","11364","10085","10986","12199","11552","13612","13185","17151","12867","26101","7733","32264","5380","20517","4544","17164","3875","18421","2006","12716","293","4042","2","484","0","0","0","0","20170308"
"201702","6호선","화랑대(서울여대입구)","3","0","5066","909","18076","4133","63164","5462","60327","12540","28663","8945","18789","7786","16575","7571","18825","8646","17196","9336","14317","10566","14129","11044","16127","15038","17459","16520","15666","31201","9068","36026","6080","22729","4344","19193","3685","21619","1974","15684","200","5062","0","43","0","0","0","0","20170308"
"201702","7호선","공릉(서울과학기술대)","9","0","5159","1340","13009","4878","37918","8255","43864","24475","23995","15728","17924","11705","17624","11217","19939","13353","19375","14823","17158","14788","17940","17232","17627","20173","20569","23853","23489","34358","14962","39924","10832","25011","9797","21000","8655","20640","4998","14529","1044","5636","0","0","0","0","0","0","20170308"
"201702","경부선","서울역","0","0","0","0","0","0","0","0","0","0","1","0","2","0","1","0","0","0","2","0","0","0","0","0","1","0","0","0","2","0","3","0","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","20170308"
"201702","경원선","청량리(서울시립대입구)","985","5","6279","777","6729","7873","19687","12048","27361","21299","22821","25695","23347","23454","21258","32653","24950","30135","29810","32750","28728","32143","31645","31163","36365","30505","31838","33220","28365","41863","25933","38923","26965","23519","16506","20198","11757","17152","3789","11519","114","4933","0","0","0","0","0","0","20170308"
"201702","경의선","서울역","0","0","519","4","711","4743","1565","11744","2435","30414","1388","7699","1237","6041","1340","5238","1635","3763","2845","3251","2036","2806","3779","1820","4659","1634","9716","2305","18265","5652","10129","3083","9358","1663","1846","1327","3844","91","2160","1261","0","110","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","서울역","241","0","3424","1093","3101","8788","6503","12599","10990","19603","10054","16606","11068","14368","15877","13794","17724","14066","17725","13599","13975","12869","20856","14210","23311","13471","24064","14772","28159","16934","21578","15786","15887","9977","18856","10054","12996","9126","5660","4835","99","3372","0","0","0","0","0","0","20170308"
"201702","분당선","서울숲","16","0","1826","307","4807","5097","14208","5993","22239","23868","15017","12729","7867","6869","6802","6450","7415","7533","8561","8873","8052","8373","9049","8767","10271","8626","13901","10368","22352","16021","11935","15768","7073","10091","6088","9045","4085","9512","1476","5143","44","1087","0","0","0","0","0","0","20170308"
"201701","1호선","서울역","790","50","10657","8192","13408","49357","38624","102741","79016","221447","63463","129009","68568","74080","97096","72235","104784","83777","103514","83605","84583","82372","116432","84979","126337","88231","148907","94464","228611","100764","138727","82032","99067","55020","109510","50415","76313","39144","34952","20794","6633","8482","507","556","0","18","0","0","20170208"
"201701","1호선","청량리(서울시립대입구)","1190","35","11448","3124","17252","12983","42267","22123","61072","43444","42774","37499","37076","42492","45308","55428","53887","65976","58026","79399","63250","76690","72664","66608","79469","59720","73218","55975","60605","65726","40915","56002","33502","35290","26178","31678","18333","33425","7975","22179","528","7379","7","210","0","0","0","0","20170208"
"201701","2호선","강변(동서울터미널)","26","5","10132","4041","28377","31529","93631","35693","142659","57545","107554","59088","88571","56869","89625","59364","88056","67878","87593","77626","81660","85496","81601","96172","82853","102811","91165","111883","95048","149648","81136","133872","65688","90026","54320","81355","41156","73749","17631","43491","2562","10200","108","254","0","18","0","0","20170208"
"201701","2호선","서울대입구(관악구청)","4326","26","27824","2758","43361","16106","129135","28073","185918","67548","117533","70735","69848","57478","67679","56546","73146","59744","84328","67785","74027","69916","76087","76724","81031","83611","93658","99878","108434","154077","69352","162566","55688","103401","55973","98591","52525","103015","28483","67614","4666","24264","70","4119","0","67","0","0","20170208"
"201701","3호선","경복궁(정부서울청사)","51","1","2443","1392","5462","12960","14465","36581","23460","117054","21983","62310","18214","45416","23301","44734","27954","43660","35594","46924","40202","42624","44844","38222","52458","32843","60846","33467","106422","39549","52348","29897","42421","15111","42806","13283","30018","12115","11226","7957","1432","2441","18","68","1","2","0","0","20170208"
"201701","4호선","미아(서울사이버대학)","17","3","10810","1654","22703","5938","61269","11388","71669","35841","42925","20673","30570","17355","27631","17967","29853","19586","30987","22718","28845","23808","26066","27537","26841","30785","27922","36159","35469","48255","20782","53737","14039","34080","12811","30134","9450","28445","4022","19165","654","5012","8","69","0","0","0","0","20170208"
"201701","4호선","서울역","220","4","4491","838","6129","13788","10436","34263","15073","84823","13327","38022","12591","24694","14517","25525","16202","28738","16603","29179","15122","30160","17520","34319","18857","36323","26429","40862","60946","42055","29686","36150","18827","24904","17343","24608","13579","21215","6515","13359","992","5316","51","435","0","16","0","0","20170208"
"201701","6호선","봉화산(서울의료원)","17","0","4423","1201","13157","3552","44505","6530","41362","12146","20890","7290","15074","6490","13328","7170","14220","8617","13920","10458","11879","10513","11458","12312","12066","14474","13596","17668","13632","26729","7822","32240","5510","19951","4586","16943","3858","18297","2053","12351","320","4435","4","503","0","0","0","0","20170208"
"201701","6호선","화랑대(서울여대입구)","8","0","5175","943","18256","4068","62426","5310","60539","12460","28629","8317","18828","7023","17723","7504","18145","8996","17722","9416","14215","10278","14550","11376","16090","15320","17262","17360","15536","32157","8305","35373","5951","22346","4473","18913","3904","21258","1882","15049","201","5104","3","69","0","0","0","0","20170208"
"201701","7호선","공릉(서울과학기술대)","5","0","5433","1392","13257","5021","37203","7548","43610","24556","23907","15036","17592","11524","17358","11151","19624","13782","19518","15318","17168","15260","18579","17608","18635","21117","21450","25169","23334","34078","14715","39277","10881","25698","9738","20804","8629","20242","4788","14835","972","5644","11","63","0","0","0","0","20170208"
"201701","경부선","서울역","0","0","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","20170208"
"201701","경원선","청량리(서울시립대입구)","1014","10","6421","824","6774","9036","21769","12099","26971","22290","22428","26432","20420","25242","22183","33383","26970","33619","30540","37628","31271","36321","35428","33137","38933","33243","34548","34677","28876","45233","27459","38800","29305","23551","18085","19421","13644","17145","3971","11392","155","4825","0","77","0","0","0","0","20170208"
"201701","경의선","서울역","0","0","474","10","742","4834","1464","11787","2185","29850","1416","7370","1451","5678","1530","5003","1877","3837","3145","3238","2275","2846","3754","1738","4515","1655","9645","2359","18249","5599","9787","2926","9106","1845","1876","1355","3694","102","2178","1146","24","169","0","0","0","0","0","0","20170208"
"201701","공항철도 1호선","서울역","270","1","3751","1183","3142","9118","6722","12878","11940","20504","10418","16789","12454","14921","16913","14346","18755","15788","19444","15097","15792","14218","22300","15677","25087","15194","24994","15766","29421","17709","21239","15888","16830","10103","19936","10235","14287","9080","6695","5198","607","3239","117","25","0","0","0","0","20170208"
"201701","분당선","서울숲","27","0","1876","303","4746","4983","13848","6040","22415","23009","14796","12297","7504","6198","6880","6013","7353","6725","8386","7689","7719","7381","8354","8159","9663","8311","13198","9898","21099","15998","11425","15604","6367","9718","5576","8883","3696","9744","1356","5099","56","1184","0","4","0","0","0","0","20170208"
"201612","1호선","서울역","1037","64","11854","8643","15410","50979","44410","111227","85752","241543","70922","141062","76296","83024","104782","79812","115706","89238","109760","91608","90664","88971","127777","93013","142331","99438","168897","108470","253166","118158","148652","89607","111095","63608","120190","60509","86687","51134","42464","26697","7062","12923","195","2721","4","235","0","0","20170108"
"201612","1호선","청량리(서울시립대입구)","1268","54","12583","3751","19070","13068","48002","23872","68281","47257","46762","44891","39885","44169","47541","57748","54999","66752","59454","80137","64220","75072","75197","68608","86054","62998","79430","63564","65675","74030","43251","62477","38908","40300","29800","37875","21859","40363","9843","28779","781","10591","35","1091","2","1","0","0","20170108"
"201612","2호선","강변(동서울터미널)","38","7","10906","4681","30305","33579","103578","39446","158789","68905","117134","62878","99744","59544","97978","61488","93077","70861","91663","81272","87322","90102","87564","105757","92996","112686","101915","122085","106696","159183","88339","141249","69918","96122","62049","91142","44136","84129","18347","52034","3050","14243","54","832","3","33","0","0","20170108"
"201612","2호선","서울대입구(관악구청)","5251","25","31877","2940","47028","18913","143297","34044","205037","73902","126686","79005","78012","64466","75803","63467","81152","65998","87359","72586","81739","75176","85602","81992","94751","92060","108814","111900","118248","163466","76518","172702","61551","108324","61218","105953","57949","113694","33358","81131","6148","29161","113","5546","5","380","0","0","20170108"
